Seed,AUUC,AUQC,Lift,KRCC
412312,0.6311743390149668,0.6327646695802057,0.0021839395528435897,0.03012179191287777
42,0.5836752051066771,0.5851081491513064,0.0015470635585278633,0.08047463809559882
1874,0.6634463357874454,0.6633487177691069,0.002117475756554749,0.08344212134439934
902745,0.7046457832460525,0.7057466079154658,0.005322387723350683,0.04210295825154532
1,0.652447953601127,0.6528390758940561,0.0037209881826529047,0.09896966035054404
21,0.635305359686341,0.636096757197553,0.003295623912045904,0.12547665054141435
2303,0.7083808989093222,0.7094844272392057,0.0027156586731789025,0.1411898411976933
23,0.7002230573137592,0.7006687791940484,0.004304110167884676,0.06736570210140841
2007,0.6641398668735108,0.664062322857126,0.003196596364298228,0.11120473628558303
